"schema_name","object_name","object_type","ordinal_position","column_name","data_type","is_nullable","column_default","is_primary_key","indexes_for_column","table_indexes"
"raw","google_ads_device_hour_daily","table",6,"day_of_week","text","NO",NULL,True,"google_ads_device_hour_daily_pkey, ux_device_hour_daily","google_ads_device_hour_daily_pkey (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique] | idx_gads_devhr_daily_adgroup (ad_group_id) | idx_gads_devhr_daily_campaign (campaign_id) | idx_gads_devhr_daily_date (date) | ux_device_hour_daily (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique]"
"raw","google_ads_device_hour_daily","table",7,"hour","integer","NO",NULL,True,"google_ads_device_hour_daily_pkey, ux_device_hour_daily","google_ads_device_hour_daily_pkey (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique] | idx_gads_devhr_daily_adgroup (ad_group_id) | idx_gads_devhr_daily_campaign (campaign_id) | idx_gads_devhr_daily_date (date) | ux_device_hour_daily (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique]"
"raw","google_ads_device_hour_daily","table",8,"impressions","bigint","YES",NULL,False,NULL,"google_ads_device_hour_daily_pkey (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique] | idx_gads_devhr_daily_adgroup (ad_group_id) | idx_gads_devhr_daily_campaign (campaign_id) | idx_gads_devhr_daily_date (date) | ux_device_hour_daily (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique]"
"raw","google_ads_device_hour_daily","table",9,"clicks","bigint","YES",NULL,False,NULL,"google_ads_device_hour_daily_pkey (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique] | idx_gads_devhr_daily_adgroup (ad_group_id) | idx_gads_devhr_daily_campaign (campaign_id) | idx_gads_devhr_daily_date (date) | ux_device_hour_daily (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique]"
"raw","google_ads_device_hour_daily","table",10,"cost_micros","bigint","YES",NULL,False,NULL,"google_ads_device_hour_daily_pkey (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique] | idx_gads_devhr_daily_adgroup (ad_group_id) | idx_gads_devhr_daily_campaign (campaign_id) | idx_gads_devhr_daily_date (date) | ux_device_hour_daily (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique]"
"raw","google_ads_device_hour_daily","table",11,"average_cpc_micros","bigint","YES",NULL,False,NULL,"google_ads_device_hour_daily_pkey (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique] | idx_gads_devhr_daily_adgroup (ad_group_id) | idx_gads_devhr_daily_campaign (campaign_id) | idx_gads_devhr_daily_date (date) | ux_device_hour_daily (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique]"
"raw","google_ads_device_hour_daily","table",12,"ctr","numeric","YES",NULL,False,NULL,"google_ads_device_hour_daily_pkey (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique] | idx_gads_devhr_daily_adgroup (ad_group_id) | idx_gads_devhr_daily_campaign (campaign_id) | idx_gads_devhr_daily_date (date) | ux_device_hour_daily (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique]"
"raw","google_ads_device_hour_daily","table",13,"conversions","numeric","YES",NULL,False,NULL,"google_ads_device_hour_daily_pkey (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique] | idx_gads_devhr_daily_adgroup (ad_group_id) | idx_gads_devhr_daily_campaign (campaign_id) | idx_gads_devhr_daily_date (date) | ux_device_hour_daily (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique]"
"raw","google_ads_device_hour_daily","table",14,"all_conversions","numeric","YES",NULL,False,NULL,"google_ads_device_hour_daily_pkey (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique] | idx_gads_devhr_daily_adgroup (ad_group_id) | idx_gads_devhr_daily_campaign (campaign_id) | idx_gads_devhr_daily_date (date) | ux_device_hour_daily (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique]"
"raw","google_ads_device_hour_daily","table",15,"conversions_value","numeric","YES",NULL,False,NULL,"google_ads_device_hour_daily_pkey (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique] | idx_gads_devhr_daily_adgroup (ad_group_id) | idx_gads_devhr_daily_campaign (campaign_id) | idx_gads_devhr_daily_date (date) | ux_device_hour_daily (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique]"
"raw","google_ads_device_hour_daily","table",16,"load_timestamp","timestamp with time zone","YES","now()",False,NULL,"google_ads_device_hour_daily_pkey (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique] | idx_gads_devhr_daily_adgroup (ad_group_id) | idx_gads_devhr_daily_campaign (campaign_id) | idx_gads_devhr_daily_date (date) | ux_device_hour_daily (campaign_id, ad_group_id, date, device, day_of_week, hour) [unique]"
"raw","google_ads_keyword_daily","table",1,"date","date","NO",NULL,True,"google_ads_keyword_daily_pk, idx_gads_kw_daily_date, ux_keyword_daily","google_ads_keyword_daily_pk (ad_group_criterion_id, date) [unique] | idx_gads_kw_daily_adgroup (ad_group_id) | idx_gads_kw_daily_campaign (campaign_id) | idx_gads_kw_daily_date (date) | ux_keyword_daily (ad_group_criterion_id, date) [unique]"
"raw","google_ads_keyword_daily","table",2,"customer_id","bigint","YES",NULL,False,NULL,"google_ads_keyword_daily_pk (ad_group_criterion_id, date) [unique] | idx_gads_kw_daily_adgroup (ad_group_id) | idx_gads_kw_daily_campaign (campaign_id) | idx_gads_kw_daily_date (date) | ux_keyword_daily (ad_group_criterion_id, date) [unique]"
"raw","google_ads_keyword_daily","table",3,"campaign_id","bigint","YES",NULL,False,"idx_gads_kw_daily_campaign","google_ads_keyword_daily_pk (ad_group_criterion_id, date) [unique] | idx_gads_kw_daily_adgroup (ad_group_id) | idx_gads_kw_daily_campaign (campaign_id) | idx_gads_kw_daily_date (date) | ux_keyword_daily (ad_group_criterion_id, date) [unique]"
"raw","google_ads_keyword_daily","table",4,"ad_group_id","bigint","YES",NULL,False,"idx_gads_kw_daily_adgroup","google_ads_keyword_daily_pk (ad_group_criterion_id, date) [unique] | idx_gads_kw_daily_adgroup (ad_group_id) | idx_gads_kw_daily_campaign (campaign_id) | idx_gads_kw_daily_date (date) | ux_keyword_daily (ad_group_criterion_id, date) [unique]"
"raw","google_ads_keyword_daily","table",5,"ad_group_criterion_id","bigint","NO",NULL,True,"google_ads_keyword_daily_pk, ux_keyword_daily","google_ads_keyword_daily_pk (ad_group_criterion_id, date) [unique] | idx_gads_kw_daily_adgroup (ad_group_id) | idx_gads_kw_daily_campaign (campaign_id) | idx_gads_kw_daily_date (date) | ux_keyword_daily (ad_group_criterion_id, date) [unique]"
"raw","google_ads_keyword_daily","table",6,"keyword_text","text","YES",NULL,False,NULL,"google_ads_keyword_daily_pk (ad_group_criterion_id, date) [unique] | idx_gads_kw_daily_adgroup (ad_group_id) | idx_gads_kw_daily_campaign (campaign_id) | idx_gads_kw_daily_date (date) | ux_keyword_daily (ad_group_criterion_id, date) [unique]"
"raw","google_ads_keyword_daily","table",7,"keyword_match_type","text","YES",NULL,False,NULL,"google_ads_keyword_daily_pk (ad_group_criterion_id, date) [unique] | idx_gads_kw_daily_adgroup (ad_group_id) | idx_gads_kw_daily_campaign (campaign_id) | idx_gads_kw_daily_date (date) | ux_keyword_daily (ad_group_criterion_id, date) [unique]"
